Model,Best Val AUROC,Best Val AUPRC,Test AUROC,Test AUPRC
SetTransformer,0.9744259336237153,0.8295876465076493,0.954042222222222,0.7429368983367048
DeepSets,0.9825024717472685,0.8719434828100923,0.9762122222222223,0.835500924822485
GraphSetConv,0.9825746937038881,0.8867195302341162,0.9764144444444446,0.8524228787361279
