Model,Best Val AUROC,Best Val AUPRC,Test AUROC,Test AUPRC,Final Train Loss
SetTransformer,1.0,1.0,0.9415204678362572,0.8711359628026294,0.48566623020451516
DeepSets,1.0,1.0,0.9473684210526315,0.8837021003687671,0.06956978895808182
GraphSetConv,1.0,1.0,0.9064327485380117,0.8486790986790989,8.954821654090968e-05
