Model,Best Val AUROC,Best Val AUPRC,Test AUROC,Test AUPRC
SetTransformer,0.8067351269712922,0.3581324395389321,0.8005836277777778,0.35336400979968
DeepSets,0.8182182773919446,0.3766202935832625,0.8103877277777778,0.3668925061162672
GraphSetConv,0.8536539006799154,0.4610001149400265,0.8432661944444444,0.44443176238552723
