Model,Best Val AUROC,Best Val AUPRC,Test AUROC,Test AUPRC,Final Train Loss
SetTransformer,1.0,1.0000000000000002,1.0,1.0,2.0712479038564878e-07
DeepSets,1.0,1.0000000000000002,1.0,1.0,2.410858837720298e-06
GraphSetConv,1.0,1.0000000000000002,1.0,1.0,8.96525612915866e-05
