Model,Val_AUROC_Mean,Val_AUROC_Std,Val_AUPRC_Mean,Val_AUPRC_Std,Test_AUROC_Mean,Test_AUROC_Std,Test_AUPRC_Mean,Test_AUPRC_Std
SetTransformer,1.0,0.0,1.0,0.0,0.8333333333333334,0.12823589374447564,0.8365079365079364,0.11034743226513337
DeepSets,1.0,0.0,1.0,0.0,0.9733333333333334,0.03265986323710903,0.961111111111111,0.047628967220784066
GraphSetConv,1.0,0.0,1.0,0.0,0.9199999999999999,0.10666666666666667,0.9287301587301589,0.08908764626793718
