Model,Best Val AUROC,Best Val AUPRC,Test AUROC,Test AUPRC,Final Train Loss
SetTransformer,1.0,1.0,0.8472222222222223,0.6820120851370851,0.23009876627475023
DeepSets,1.0,1.0,0.9444444444444444,0.9564393939393939,0.27259506564587355
GraphSetConv,1.0,1.0,0.875,0.7041914682539683,0.0001278460167668527
