Model,Best Val AUROC,Best Val AUPRC,Test AUROC,Test AUPRC,Final Train Loss
SetTransformer,0.8402361942781105,0.9420232310496466,0.8263954033771107,0.9312227315198218,0.18560092374054568
DeepSets,0.8317531603459747,0.9455872792377965,0.827118511569731,0.9419806436654138,0.1817901340637649
GraphSetConv,0.8402361942781104,0.9523855908318906,0.862316291432145,0.9571017239472961,0.11335214432080412
