epoch,model,train_loss,val_auroc,val_auprc
1,SetTransformer,0.5738942462406801,0.7830172987358616,0.9389717598016929
1,DeepSets,0.5848294272181693,0.7788589487691284,0.9379048525701783
1,GraphSetConv,0.5020662000340023,0.7233033932135728,0.9075957798493397
2,SetTransformer,0.5139857838662822,0.7817697937458417,0.9365197188118835
2,DeepSets,0.5542028261704391,0.7936626746506986,0.9442835912693502
2,GraphSetConv,0.4296097383740243,0.7895043246839654,0.9431374202394971
3,SetTransformer,0.473300391870938,0.7856786427145709,0.9420232310496466
3,DeepSets,0.48047772468475813,0.7944943446440452,0.9455872792377965
3,GraphSetConv,0.42281737772936234,0.7825182967398536,0.9405791949565825
4,SetTransformer,0.534631387654985,0.7788589487691284,0.9362323756758744
4,DeepSets,0.45285730348544173,0.7768629407850964,0.9398590458668027
4,GraphSetConv,0.405870331807083,0.7763639387890885,0.9410406578020678
5,SetTransformer,0.4918016046285629,0.7858449767132402,0.9377121253733283
5,DeepSets,0.4459203810671742,0.7765302727877578,0.9382962029704083
5,GraphSetConv,0.40168717545404864,0.7916666666666666,0.9410726222768357
6,SetTransformer,0.4585178283911743,0.7747005988023953,0.9322450448884607
6,DeepSets,0.43335406256190845,0.772538256819694,0.9366700865172968
6,GraphSetConv,0.40336329866661114,0.7682135728542914,0.9339362691385256
7,SetTransformer,0.47164730694186824,0.7796906187624753,0.938323154775074
7,DeepSets,0.44076161195388003,0.7765302727877579,0.9379499094278175
7,GraphSetConv,0.3893628418445587,0.7911676646706586,0.9455184490177382
8,SetTransformer,0.42698567569925544,0.7771956087824351,0.935440847392445
8,DeepSets,0.4326902394381802,0.751746506986028,0.9239057608470913
8,GraphSetConv,0.39266423454110544,0.7846806387225549,0.9375972862046269
9,SetTransformer,0.43978051079458064,0.7733699268130405,0.9317737657193741
9,DeepSets,0.41790955438372795,0.7652195608782435,0.9284273195300673
9,GraphSetConv,0.3801118485378415,0.6862940785096474,0.9052163769240458
10,SetTransformer,0.4237395129846723,0.7733699268130406,0.9260543782657796
10,DeepSets,0.42561403502908984,0.7615602129075183,0.9170540318245259
10,GraphSetConv,0.37998997277758095,0.758399866932801,0.9299717372786478
11,SetTransformer,0.41313627948252,0.7687125748502994,0.9245461164362231
11,DeepSets,0.4170708457907934,0.7552395209580838,0.9099563083264981
11,GraphSetConv,0.3752481264344762,0.7650532268795742,0.9314523477102135
12,SetTransformer,0.3986790409583724,0.7721224218230206,0.9190374333625038
12,DeepSets,0.40255167477586296,0.7512475049900199,0.9048604788220778
12,GraphSetConv,0.3612696797995085,0.7412674650698603,0.9214847134276722
13,SetTransformer,0.41359949555624737,0.7682135728542914,0.916412356752775
13,DeepSets,0.402626057354252,0.7615602129075183,0.9101770506560273
13,GraphSetConv,0.3681874088524433,0.7464238190286094,0.9282235188644026
14,SetTransformer,0.4061687755283345,0.7661343978709247,0.9241594597388593
14,DeepSets,0.39036881270703305,0.7623918829008649,0.909454845525068
14,GraphSetConv,0.368624015889141,0.7500831669993346,0.9145427594725177
15,SetTransformer,0.39423633722609347,0.7339487691284099,0.9068502538859134
15,DeepSets,0.3979210083404284,0.7727045908183633,0.9093646064945238
15,GraphSetConv,0.34560171682178303,0.8087990685296075,0.949591420133256
16,SetTransformer,0.39853379431735264,0.7617265469061877,0.9091484224829556
16,DeepSets,0.37887373097826926,0.7547405189620758,0.9049604580560835
16,GraphSetConv,0.3449177398775401,0.7948270126413839,0.9284189213336479
17,SetTransformer,0.4123117155238484,0.77104125083167,0.9119856723433472
17,DeepSets,0.3957540217912599,0.7725382568196939,0.914196177394193
17,GraphSetConv,0.35019847767406637,0.749251497005988,0.9160690209212686
18,SetTransformer,0.40686696784549886,0.7680472388556221,0.9133721304596304
18,DeepSets,0.38833349842703746,0.7703759148369926,0.9028369603986669
18,GraphSetConv,0.33336063298616514,0.7354457751164338,0.9121454486771228
19,SetTransformer,0.40942401664980344,0.7673819028609448,0.9067018412801134
19,DeepSets,0.3774139879459745,0.7745342648037259,0.9087678684004912
19,GraphSetConv,0.3332235107428572,0.7587325349301397,0.9402625605313777
20,SetTransformer,0.3850537474486935,0.7560711909514304,0.9056212658782155
20,DeepSets,0.37495716619357633,0.7845143047238855,0.9149820653489094
20,GraphSetConv,0.34327903528059467,0.7544078509647372,0.8986338806281193
21,SetTransformer,0.38315371417681154,0.7717065868263473,0.9071182356993901
21,DeepSets,0.384773317012894,0.7786926147704591,0.9076249266041942
21,GraphSetConv,0.3251852277624473,0.747255489021956,0.9099538167404396
22,SetTransformer,0.3892502578791608,0.7737025948103793,0.9090181875850589
22,DeepSets,0.3635715473066555,0.7838489687292083,0.9107494767310715
22,GraphSetConv,0.3174797647287337,0.8031437125748503,0.9426861729704183
23,SetTransformer,0.3731483063671026,0.7717065868263474,0.9119496822411108
23,DeepSets,0.3650848495491435,0.7866766467065869,0.91398379687213
23,GraphSetConv,0.3176495090461849,0.7632235528942116,0.9302032475265718
24,SetTransformer,0.36915456198072166,0.7771956087824351,0.90899822263671
24,DeepSets,0.3740336321964023,0.7517465069860279,0.8982830931473318
24,GraphSetConv,0.3058017837197593,0.7628908848968728,0.9042718454249343
25,SetTransformer,0.36219574678479954,0.7570691949434465,0.8971906489485214
25,DeepSets,0.3639838936623563,0.7870093147039255,0.9110090578882578
25,GraphSetConv,0.30343121193935363,0.7853459747172322,0.9279734967834055
26,SetTransformer,0.3640472189094243,0.7733699268130406,0.9008665077448145
26,DeepSets,0.3820703840824995,0.7748669328010644,0.9079093579565714
26,GraphSetConv,0.30005251557639473,0.7808549567531603,0.9304538590518086
27,SetTransformer,0.36392562041121923,0.7680472388556221,0.9003175602735793
27,DeepSets,0.35563909814933714,0.7763639387890885,0.904634720547597
27,GraphSetConv,0.28659019326226093,0.7934963406520292,0.9167581247126875
28,SetTransformer,0.36618652077538244,0.7575681969394544,0.9040339442149532
28,DeepSets,0.3584416426215949,0.781686626746507,0.907984588691345
28,GraphSetConv,0.29409358725788887,0.762890884896873,0.9222950023258546
29,SetTransformer,0.38354402889361544,0.7643878908848969,0.8961872856233819
29,DeepSets,0.3552800187568986,0.789836992681304,0.9131034473179988
29,GraphSetConv,0.27708645014280686,0.7465901530272787,0.9241645073723008
30,SetTransformer,0.38269415857751715,0.7718729208250167,0.9008963650655534
30,DeepSets,0.3518024075232195,0.7875083166999335,0.9144841648753047
30,GraphSetConv,0.2918011742863762,0.7976546906187625,0.9335200586077549
31,SetTransformer,0.35558137749688007,0.759397870924817,0.8981523458727969
31,DeepSets,0.3540255073667242,0.7895043246839654,0.9164002025407907
31,GraphSetConv,0.2766630673843823,0.7244677312042582,0.9169298145664024
32,SetTransformer,0.35154718068543445,0.7818529607451763,0.9052924936138336
32,DeepSets,0.34975287410315503,0.7818529607451763,0.9113483393549233
32,GraphSetConv,0.283615736939599,0.7665502328675982,0.9286729928408138
33,SetTransformer,0.3668068741144759,0.7605622089155023,0.8991999309191117
33,DeepSets,0.3463141611369138,0.7773619427811044,0.9094785158245784
33,GraphSetConv,0.2687452601247959,0.7969893546240853,0.9441045972893177
34,SetTransformer,0.35706573055031593,0.7713739188290087,0.9001907146170076
34,DeepSets,0.3486448536428173,0.7850133067198936,0.909365246317389
34,GraphSetConv,0.2819469493677777,0.711161011310712,0.9013864674486123
35,SetTransformer,0.34227350705795073,0.7723719228210246,0.9042021207806026
35,DeepSets,0.3422952533772822,0.7810212907518297,0.913576433316708
35,GraphSetConv,0.26910761270797656,0.8206087824351298,0.943721635242367
36,SetTransformer,0.3386346713713046,0.7838489687292083,0.9075856636892438
36,DeepSets,0.3410536904683274,0.7727045908183632,0.9131282757726701
36,GraphSetConv,0.28027316387952045,0.7991516966067864,0.930190794900943
37,SetTransformer,0.3429922980538915,0.7751996007984032,0.9102515164262638
37,DeepSets,0.3431256210452385,0.7833499667332003,0.9154034091723658
37,GraphSetConv,0.27755953647782294,0.7855123087159015,0.9340078752276753
38,SetTransformer,0.3492031702248568,0.7812707917498337,0.9107166746740929
38,DeepSets,0.3451557934619068,0.7871756487025948,0.920336189960466
38,GraphSetConv,0.2719339403543579,0.761144377910845,0.9197842566931496
39,SetTransformer,0.3439485681023491,0.7640552228875581,0.8969147484172058
39,DeepSets,0.34286193495218675,0.7811876247504991,0.9150461516869017
39,GraphSetConv,0.285738803906722,0.7647205588822356,0.9133883058807335
40,SetTransformer,0.35911293901251945,0.7690452428476381,0.9012637213883337
40,DeepSets,0.33376641596636075,0.7888389886892881,0.9151654644035839
40,GraphSetConv,0.2604336199465762,0.8221889554224884,0.9450627781457991
41,SetTransformer,0.33551813536480574,0.7555721889554224,0.9030072554394933
41,DeepSets,0.3295640680059958,0.7801896207584831,0.9183650679388062
41,GraphSetConv,0.2534255621473441,0.7544078509647372,0.9142635036239728
42,SetTransformer,0.3310558409587051,0.7630572188955422,0.9010579440892871
42,DeepSets,0.330694736682632,0.772039254823686,0.9237235057311629
42,GraphSetConv,0.25529626497391905,0.7951596806387226,0.9363876030753941
43,SetTransformer,0.3379777901795473,0.7650532268795742,0.8980602993853604
43,DeepSets,0.35171395406294403,0.7971556886227545,0.9196468409984786
43,GraphSetConv,0.272181075694186,0.739604125083167,0.9134525780453787
44,SetTransformer,0.3265779228525215,0.7748669328010644,0.9095681717332851
44,DeepSets,0.3334271311759949,0.7881736526946107,0.9197587182652687
44,GraphSetConv,0.2614475314955363,0.7450931470392549,0.909465129205008
45,SetTransformer,0.34088625264971445,0.7700432468396541,0.9036233860397653
45,DeepSets,0.32170356600806954,0.7921656686626747,0.9240781683560367
45,GraphSetConv,0.25871691237507244,0.7514138389886893,0.8858002257263279
46,SetTransformer,0.3489503994416655,0.7708749168330008,0.9082571533015974
46,DeepSets,0.3331285294856918,0.7936626746506986,0.9220816989440882
