Model,Best Val AUROC,Best Val AUPRC,Test AUROC,Test AUPRC,Final Train Loss
SetTransformer,0.6241233275787657,0.5173053152039555,0.49974817426340973,0.017379679144385027,0.15671031030562046
DeepSets,0.7987960365415048,0.42999101202052176,0.8124206440751393,0.4043201037647867,0.11009919348905858
GraphSetConv,0.8396435764638183,0.43563707400296453,0.8453525824465137,0.4240789279846668,0.07066397864660624
