Model,Best Val AUROC,Best Val AUPRC,Test AUROC,Test AUPRC,Final Train Loss
SetTransformer,1.0,1.0,0.9,0.875,8.121047017084493e-07
DeepSets,1.0,1.0,0.9333333333333333,0.9027777777777777,0.0002720109187066555
GraphSetConv,1.0,1.0,0.8666666666666667,0.85,0.00012657860861509107
