Model,Best Val AUROC,Best Val AUPRC,Test AUROC,Test AUPRC,Final Train Loss
SetTransformer,0.9750000000000001,0.94375,0.9239766081871345,0.8527216610549944,0.037554014179292494
DeepSets,1.0,1.0,0.9473684210526315,0.8850028058361392,0.0006255957790320584
GraphSetConv,1.0,1.0,0.9181286549707602,0.8782831366164701,0.06107609484994706
