Model,Best Val AUROC,Best Val AUPRC,Test AUROC,Test AUPRC,Final Train Loss
SetTransformer,0.995603015075377,0.9138335622710623,0.9971428571428571,0.9454545454545455,0.0429286415843298
DeepSets,0.9993718592964824,0.9852430555555556,0.9967857142857143,0.8992346938775511,0.017715777628720456
GraphSetConv,1.0,1.0,0.9935714285714285,0.9169642857142857,4.690688073634174e-05
