Model,Best Val AUROC,Best Val AUPRC,Test AUROC,Test AUPRC
SetTransformer,0.9915930294299479,0.9399257507546588,0.9828288888888889,0.8896808051082609
DeepSets,0.9941185435247142,0.9578888370685703,0.9877822222222221,0.9058859828735917
GraphSetConv,0.9952843798783666,0.964822522477707,0.985762222222222,0.9118333454983087
