Model,Val_AUROC_Mean,Val_AUROC_Std,Val_AUPRC_Mean,Val_AUPRC_Std,Test_AUROC_Mean,Test_AUROC_Std,Test_AUPRC_Mean,Test_AUPRC_Std
SetTransformer,0.6632238891494825,0.04303011465810538,0.5166218094910305,0.0011999132497242996,0.622758343821471,0.07208220877516465,0.08642721358713112,0.060229981389938216
DeepSets,0.7803500286763028,0.016429281751753733,0.38206383084927864,0.05646981660219378,0.7741322681440377,0.022850821818833963,0.36453768682252596,0.023722634576503372
GraphSetConv,0.835847276599962,0.020266323967385515,0.43402461742291176,0.03483678883088635,0.8278382312940227,0.021796008512459258,0.39180756815557044,0.026384616169195036
