Model,Best Val AUROC,Best Val AUPRC,Test AUROC,Test AUPRC,Final Train Loss
SetTransformer,0.8398656215005599,0.7422257186248704,0.7591001011122346,0.6791133204933932,0.3221011261145274
DeepSets,0.8443449048152296,0.8190448553869472,0.7790697674418604,0.6829487208035644,0.3004923430581888
GraphSetConv,0.8846584546472565,0.7677199577015317,0.7100606673407482,0.47279126699414087,0.13012563064306354
