Model,Best Val AUROC,Best Val AUPRC,Test AUROC,Test AUPRC,Final Train Loss
SetTransformer,0.9166666666666667,0.9360749914000688,0.8928571428571428,0.8829912502865266,0.38663840666413307
DeepSets,0.9583333333333334,0.9626587301587302,0.8888888888888888,0.9005412576841147,0.2832103967666626
GraphSetConv,1.0,1.0,0.9404761904761905,0.9423861619239771,0.022663034143988625
