Model,Best Val AUROC,Best Val AUPRC,Test AUROC,Test AUPRC,Final Train Loss
SetTransformer,0.9852941176470589,0.9966359092656671,0.9734848484848485,0.9932631512801176,5.488977555935371e-07
DeepSets,1.0,1.0,0.9810606060606061,0.9951790397025522,1.2436773925767536e-06
GraphSetConv,1.0,1.0,0.9772727272727273,0.9941154481217191,5.1443356318890844e-05
