Model,Val_AUROC_Mean,Val_AUROC_Std,Val_AUPRC_Mean,Val_AUPRC_Std,Test_AUROC_Mean,Test_AUROC_Std,Test_AUPRC_Mean,Test_AUPRC_Std
SetTransformer,0.9964285714285716,0.004761904761904745,0.99753638425067,0.0031862563376696936,0.9625,0.021442204548611617,0.9762361818445809,0.0136464237157994
DeepSets,1.0,0.0,1.0,1.4043333874306804e-16,0.9736363636363636,0.01446275416491947,0.9822100321002729,0.008994233798051735
GraphSetConv,1.0,0.0,1.0000000000000002,0.0,0.9733333333333333,0.02930711951662601,0.9822615980166898,0.019264059702960926
