Model,Best Val AUROC,Best Val AUPRC,Test AUROC,Test AUPRC,Final Train Loss
SetTransformer,1.0,1.0,1.0,1.0,1.1740332692861557
DeepSets,1.0,1.0,1.0,1.0,0.264577180147171
GraphSetConv,1.0,1.0,1.0,1.0,6.282342746999348e-05
