Model,Best Val AUROC,Best Val AUPRC,Test AUROC,Test AUPRC,Final Train Loss
SetTransformer,0.9080687830687831,0.9778215485228708,0.9338649155722326,0.9831869646692587,0.13196055411443822
DeepSets,0.912037037037037,0.9787488218368134,0.9055659787367104,0.9730520430598515,0.0929226952977236
GraphSetConv,0.9365079365079365,0.9867048653588527,0.9215916197623515,0.9760444556264397,0.03146692378634018
