Model,Best Val AUROC,Best Val AUPRC,Test AUROC,Test AUPRC,Final Train Loss
SetTransformer,1.0,1.0,0.74,0.7066017316017316,3.25505313814034e-07
DeepSets,1.0,1.0,0.92,0.9055555555555556,0.019254239450579764
GraphSetConv,1.0,1.0,0.98,0.9633333333333334,6.433074425634307e-05
