Model,Best Val AUROC,Best Val AUPRC,Test AUROC,Test AUPRC,Final Train Loss
SetTransformer,0.9083333333333333,0.8333612338215918,0.8043478260869565,0.6102532230837239,0.1551087309916814
DeepSets,0.9125000000000001,0.8900622769043821,0.8507905138339922,0.6686089395907996,0.15123506393283606
GraphSetConv,0.9125,0.8640488922841862,0.7361660079051384,0.5985602630913336,0.05200781863726055
