Model,Best Val AUROC,Best Val AUPRC,Test AUROC,Test AUPRC,Final Train Loss
SetTransformer,1.0,1.0,0.935672514619883,0.8422498797498797,0.009555930435567461
DeepSets,1.0,1.0,0.8830409356725146,0.6559497873223363,0.40967051809032756
GraphSetConv,1.0,1.0,0.8947368421052632,0.7531801531801532,4.3731195546570234e-05
