Model,Val_AUROC_Mean,Val_AUROC_Std,Val_AUPRC_Mean,Val_AUPRC_Std,Test_AUROC_Mean,Test_AUROC_Std,Test_AUPRC_Mean,Test_AUPRC_Std
SetTransformer,0.9205674086150719,0.030876159441714856,0.6168132408567869,0.11063853734708798,0.9191758315913636,0.04740053136113131,0.5986724627819486,0.07978586158231413
DeepSets,0.9665358995350797,0.016348748204197888,0.7509892109050006,0.05495045882611242,0.9632728487754262,0.022021477540793713,0.8115332922636549,0.03636448446332876
GraphSetConv,0.9640205047599372,0.017037482918644573,0.7431278015270883,0.063307714364511,0.9669362846247541,0.017070729453045063,0.7458768315566711,0.06495806040256925
