Model,Best Val AUROC,Best Val AUPRC,Test AUROC,Test AUPRC,Final Train Loss
SetTransformer,0.95,0.9064772727272726,0.8211462450592886,0.6890237724460202,0.1867438432838147
DeepSets,0.9333333333333333,0.8856003677694854,0.8409090909090908,0.7095891335567365,0.13613362890124941
GraphSetConv,0.925,0.8812508544087492,0.7984189723320158,0.7245431026080869,0.02716800768005972
