epoch,model,train_loss,val_auroc,val_auprc
1,SetTransformer,0.6129580994447072,0.15416666666666667,0.17914322159334742
1,DeepSets,0.6419251283009847,0.6541666666666667,0.38489279513785646
1,GraphSetConv,0.533357643087705,0.7916666666666666,0.6691479136332077
2,SetTransformer,0.5958675543467203,0.875,0.7017868604825126
2,DeepSets,0.6032615621884664,0.65,0.3688697315905554
2,GraphSetConv,0.4298721452554067,0.8458333333333334,0.7765525597590814
3,SetTransformer,0.6089028815428416,0.6083333333333334,0.33413571560653943
3,DeepSets,0.5948503255844116,0.6875,0.402396015677985
3,GraphSetConv,0.3801278422276179,0.8666666666666666,0.8372983769104458
4,SetTransformer,0.6094772795836131,0.6666666666666666,0.47097615657607717
4,DeepSets,0.5913084129492442,0.7416666666666667,0.4506576797385621
4,GraphSetConv,0.31237148493528366,0.8583333333333334,0.777170745920746
5,SetTransformer,0.6050672550996145,0.8625,0.7504587441543962
5,DeepSets,0.5877386609713237,0.7375,0.4415081727697827
5,GraphSetConv,0.31088366160790126,0.8291666666666666,0.6874557771239693
6,SetTransformer,0.5940975507100423,0.8458333333333333,0.6955946973824547
6,DeepSets,0.592306379477183,0.775,0.4902647148603031
6,GraphSetConv,0.27302219917376835,0.8666666666666667,0.7761813186813187
7,SetTransformer,0.6059441844622294,0.8,0.6378330683913535
7,DeepSets,0.5898937483628591,0.7625,0.46862126800787796
7,GraphSetConv,0.24777875940004984,0.7791666666666667,0.623352897102897
8,SetTransformer,0.5922564665476481,0.22499999999999998,0.1895665708703316
8,DeepSets,0.5756544907887776,0.7666666666666666,0.4852879346745446
8,GraphSetConv,0.24133058885733286,0.7875,0.7454198216421847
9,SetTransformer,0.5908703744411469,0.75,0.456581746613716
9,DeepSets,0.6002016921838125,0.8,0.5120704694921446
9,GraphSetConv,0.19666617661714553,0.8375,0.7502398205659074
10,SetTransformer,0.5950490613778432,0.7541666666666667,0.4613765555629366
10,DeepSets,0.5932907124360403,0.775,0.48587606190454824
10,GraphSetConv,0.2515973730633656,0.7708333333333334,0.7210017312772186
11,SetTransformer,0.5978082537651062,0.7625000000000001,0.4676204954465824
11,DeepSets,0.5988746543725332,0.7791666666666667,0.48919108021956653
11,GraphSetConv,0.2073093879967928,0.8291666666666667,0.7647789851050721
12,SetTransformer,0.594103741645813,0.7416666666666667,0.4572034950343774
12,DeepSets,0.5769458691279093,0.8,0.5097710780623185
12,GraphSetConv,0.1618567538758119,0.8291666666666666,0.749024119267759
13,SetTransformer,0.59153537551562,0.7666666666666667,0.48899560318198426
13,DeepSets,0.5584293703238169,0.8041666666666667,0.5201404758214221
13,GraphSetConv,0.20401261846224467,0.8541666666666667,0.743514438105231
14,SetTransformer,0.6848487029472987,0.7833333333333333,0.5002072424199393
14,DeepSets,0.5569189270337422,0.8416666666666668,0.5655816405816406
14,GraphSetConv,0.17565478471418222,0.8125,0.6174507681860623
15,SetTransformer,0.5550702552000681,0.8208333333333333,0.5541795847173422
15,DeepSets,0.5362065772215525,0.875,0.7089348151848152
15,GraphSetConv,0.10977997990945974,0.8958333333333333,0.8463493012835118
16,SetTransformer,0.5278033991654714,0.8416666666666666,0.6893825761703335
16,DeepSets,0.5561473031838735,0.8875,0.7486063201504378
16,GraphSetConv,0.17213961258530616,0.8583333333333333,0.7709326346168451
17,SetTransformer,0.49389633933703103,0.9041666666666667,0.8493294180020186
17,DeepSets,0.5090593576431275,0.8916666666666666,0.7619648366339542
17,GraphSetConv,0.15811980071788032,0.8416666666666668,0.7624433242196399
18,SetTransformer,0.5737942357858022,0.95,0.9064772727272726
18,DeepSets,0.48431062897046406,0.8916666666666666,0.7544598416289592
18,GraphSetConv,0.11583090784649054,0.6916666666666667,0.6028102476864196
19,SetTransformer,0.5129557053248087,0.9208333333333333,0.8510399103820157
19,DeepSets,0.47295851707458497,0.925,0.8613618326118326
19,GraphSetConv,0.15755662318939964,0.6791666666666667,0.4981105864379858
20,SetTransformer,0.47829310297966005,0.925,0.8580853649274701
20,DeepSets,0.5154801964759826,0.9166666666666666,0.8517048229548229
20,GraphSetConv,0.08104049585138758,0.8999999999999999,0.8136346073517127
21,SetTransformer,0.469462517897288,0.9291666666666667,0.8729319510898457
21,DeepSets,0.48311123649279275,0.9125,0.8362286324786324
21,GraphSetConv,0.10250364765524864,0.9041666666666667,0.8168635531135531
22,SetTransformer,0.4534192224343618,0.9333333333333333,0.8848710792131844
22,DeepSets,0.4679179151852926,0.9208333333333333,0.8561462148962149
22,GraphSetConv,0.15271199898173413,0.8125,0.6422904541111062
23,SetTransformer,0.4957249363263448,0.9291666666666666,0.8778256246677298
23,DeepSets,0.5181041479110717,0.9249999999999999,0.8678668512859689
23,GraphSetConv,0.11769512533210218,0.8500000000000001,0.7048790073016078
24,SetTransformer,0.4964157044887543,0.9333333333333333,0.8848710792131844
24,DeepSets,0.47281766335169473,0.9208333333333333,0.8561462148962149
24,GraphSetConv,0.11452274662442505,0.8583333333333334,0.7919143718600239
25,SetTransformer,0.49417901039123535,0.9291666666666667,0.869394888736994
25,DeepSets,0.4531588971614838,0.9333333333333333,0.8856003677694854
25,GraphSetConv,0.1343124461049835,0.925,0.8812508544087492
26,SetTransformer,0.5009217242399852,0.9333333333333333,0.8848710792131844
26,DeepSets,0.47706436216831205,0.925,0.8663644688644688
26,GraphSetConv,0.21607928231048087,0.8208333333333334,0.7805650183150182
27,SetTransformer,0.44627902110417683,0.9333333333333333,0.8848710792131844
27,DeepSets,0.4537721276283264,0.9125000000000001,0.8438866444013502
27,GraphSetConv,0.19515234967693687,0.8416666666666667,0.8068569220634438
28,SetTransformer,0.4716473877429962,0.9333333333333333,0.8848710792131844
28,DeepSets,0.4458805600802104,0.9249999999999999,0.8567313201504377
28,GraphSetConv,0.09300419669598341,0.8291666666666667,0.7716471169732039
29,SetTransformer,0.4938316245873769,0.9249999999999999,0.8623494341915394
29,DeepSets,0.4435821890830994,0.9249999999999999,0.8669918929110105
29,GraphSetConv,0.05638923069151739,0.8291666666666666,0.7129688061168575
30,SetTransformer,0.4285733103752136,0.9208333333333334,0.8599747474747474
30,DeepSets,0.44194969832897185,0.9125000000000001,0.8465345765345764
30,GraphSetConv,0.04398374717372159,0.7,0.6116862737291126
31,SetTransformer,0.41455659667650857,0.9041666666666668,0.8147510822510822
31,DeepSets,0.43350306153297424,0.9208333333333333,0.8591275172196224
31,GraphSetConv,0.06803002607387801,0.8458333333333334,0.6885801943154883
32,SetTransformer,0.4374912907679876,0.9083333333333334,0.8228066378066378
32,DeepSets,0.42931126554807025,0.9041666666666668,0.803560606060606
32,GraphSetConv,0.09389976748886207,0.8749999999999999,0.7114002444923497
33,SetTransformer,0.40500125885009763,0.9208333333333334,0.8599747474747474
33,DeepSets,0.41757122576236727,0.9208333333333333,0.8591275172196224
33,GraphSetConv,0.13036029192153364,0.8875,0.7834898434898434
34,SetTransformer,0.433192973335584,0.9,0.8125974025974025
34,DeepSets,0.4278423100709915,0.9166666666666666,0.8242091023012075
34,GraphSetConv,0.13973820120251426,0.8999999999999999,0.8047953216374268
35,SetTransformer,0.54129199385643,0.9125000000000001,0.8638098375054896
35,DeepSets,0.42137786944707234,0.8958333333333334,0.7783336470292991
35,GraphSetConv,0.07306263244245201,0.875,0.8492513736263736
36,SetTransformer,0.45276249051094053,0.9,0.818690789886442
36,DeepSets,0.4029419541358948,0.8791666666666667,0.7653151848151847
36,GraphSetConv,0.022852800134569407,0.8916666666666667,0.8575184676434675
37,SetTransformer,0.3959701826175054,0.8833333333333334,0.8056723276723277
37,DeepSets,0.4106641332308451,0.8958333333333334,0.8127758714715236
37,GraphSetConv,0.09086963675605754,0.9041666666666667,0.8800635834043762
38,SetTransformer,0.43303663035233814,0.8833333333333333,0.8226011026011026
38,DeepSets,0.4041886438926061,0.8791666666666667,0.7653151848151847
38,GraphSetConv,0.08098082437645644,0.8791666666666667,0.8452083333333332
39,SetTransformer,0.47124241292476654,0.9125000000000001,0.8502958152958152
39,DeepSets,0.443572665254275,0.8791666666666667,0.7653151848151847
39,GraphSetConv,0.07091930583895495,0.8291666666666666,0.7016950859597918
40,SetTransformer,0.4705692489941915,0.8833333333333334,0.8056723276723277
40,DeepSets,0.3967643857002258,0.875,0.723648518148518
40,GraphSetConv,0.00257916203700006,0.8541666666666667,0.747459357919716
41,SetTransformer,0.43067546089490255,0.8708333333333333,0.7804653679653679
41,DeepSets,0.40850638449192045,0.8791666666666668,0.7885669330669329
41,GraphSetConv,0.0652375457653155,0.8416666666666668,0.7269576012223071
42,SetTransformer,0.3534563839435577,0.8708333333333333,0.7943344155844155
42,DeepSets,0.39184051553408306,0.8791666666666667,0.7653151848151847
42,GraphSetConv,0.03273822707124054,0.8875,0.812539777473988
43,SetTransformer,0.39179556965827944,0.8666666666666666,0.7718344155844155
43,DeepSets,0.3939636508623759,0.875,0.723648518148518
43,GraphSetConv,0.02189036024889598,0.7708333333333334,0.637566975078585
44,SetTransformer,0.3591541846593221,0.8500000000000001,0.7427087998208688
44,DeepSets,0.3897415031989416,0.8666666666666667,0.7209415584415584
44,GraphSetConv,0.032368456354985635,0.8458333333333333,0.7163271205918265
45,SetTransformer,0.43709509273370106,0.8416666666666668,0.7406660208071498
45,DeepSets,0.37533512512842815,0.8500000000000001,0.7064746173366863
45,GraphSetConv,0.07915571988560259,0.7875000000000001,0.6269128609608485
46,SetTransformer,0.3937973250945409,0.8666666666666667,0.7931234139423794
46,DeepSets,0.3812879060705503,0.8625,0.7602683236303924
46,GraphSetConv,0.00958492913438628,0.8208333333333333,0.6651665001665001
47,SetTransformer,0.3508224527041117,0.8708333333333333,0.7943344155844155
47,DeepSets,0.38222678502400714,0.8375,0.7115128151418473
47,GraphSetConv,0.08679599615279585,0.8416666666666667,0.7668286560933619
48,SetTransformer,0.4019922306140264,0.8250000000000001,0.709550885942015
48,DeepSets,0.46874813636144,0.875,0.7639106264106263
48,GraphSetConv,0.10131108926919599,0.8375,0.783678716482976
49,SetTransformer,0.3878590335448583,0.8333333333333334,0.7334794573705863
49,DeepSets,0.4062622725963593,0.8708333333333333,0.762608225108225
49,GraphSetConv,0.03436603207762043,0.8166666666666667,0.7399482151835093
50,SetTransformer,0.3851211999853452,0.8458333333333334,0.7575487214398504
50,DeepSets,0.3866707374652227,0.8500000000000001,0.711631862760895
50,GraphSetConv,0.16063878720936675,0.8499999999999999,0.6866252456693633
51,SetTransformer,0.5210609922806422,0.8458333333333334,0.7615368166779456
51,DeepSets,0.36453766127427417,0.8333333333333334,0.6229166868078158
51,GraphSetConv,0.081808163303261,0.8708333333333333,0.7409790209790209
52,SetTransformer,0.36098536998033526,0.8583333333333334,0.8082850684261974
52,DeepSets,0.3940356175104777,0.8458333333333334,0.6957588468878791
52,GraphSetConv,0.10962811495798329,0.8583333333333333,0.8324500674763832
53,SetTransformer,0.330069695909818,0.8375,0.7347511023922313
53,DeepSets,0.41316369821627935,0.8583333333333334,0.7186016569637258
53,GraphSetConv,0.11755791429895908,0.8083333333333333,0.7527342293966335
54,SetTransformer,0.41934130191802976,0.8541666666666666,0.7683773266962921
54,DeepSets,0.3795949682593346,0.8541666666666667,0.6436016569637258
54,GraphSetConv,0.08330972618423402,0.9166666666666667,0.8607986906883965
55,SetTransformer,0.32314589669307076,0.8541666666666667,0.776253074882107
55,DeepSets,0.3608251452445984,0.8458333333333334,0.7124873938785229
55,GraphSetConv,0.04341344415054967,0.8416666666666667,0.7314584757347914
56,SetTransformer,0.31654478013515475,0.85,0.7672484268604958
56,DeepSets,0.4330283910036087,0.8458333333333334,0.7054197415487737
56,GraphSetConv,0.10237388434664657,0.9041666666666668,0.8299397334691452
57,SetTransformer,0.32214100857575734,0.8583333333333334,0.7909396383186705
57,DeepSets,0.4031493991613388,0.8416666666666668,0.6989045900336223
57,GraphSetConv,0.10602832096628845,0.8875,0.7748642997869004
58,SetTransformer,0.39588001668453215,0.8416666666666668,0.7436935510725833
58,DeepSets,0.37039686838785807,0.8416666666666668,0.6304197415487738
58,GraphSetConv,0.09726776678580791,0.8541666666666667,0.7940597622621616
59,SetTransformer,0.30515803198019664,0.8458333333333334,0.7952309149184149
59,DeepSets,0.36809734503428143,0.8375,0.6239045900336223
59,GraphSetConv,0.04742577507471045,0.7916666666666667,0.7629130304393461
60,SetTransformer,0.3457386081417402,0.8458333333333334,0.7584283995574318
60,DeepSets,0.48295049369335175,0.8333333333333334,0.7334794573705863
60,GraphSetConv,0.15319209112785756,0.8125,0.7772065621893997
61,SetTransformer,0.37950190603733064,0.8500000000000001,0.770167769058898
61,DeepSets,0.3548811872800191,0.8583333333333334,0.7543534052154741
61,GraphSetConv,0.1830436805030331,0.7666666666666666,0.6651733592494461
62,SetTransformer,0.31606838206450144,0.8583333333333334,0.7792112278402601
62,DeepSets,0.4047303438186646,0.8541666666666667,0.7126867385488075
62,GraphSetConv,0.1193173218673716,0.8083333333333333,0.7493650009410878
63,SetTransformer,0.3723426831265291,0.8583333333333334,0.7954991066281389
63,DeepSets,0.34449356148640314,0.8458333333333334,0.7410011023922314
63,GraphSetConv,0.05366970732187231,0.8375000000000001,0.7020105410585286
64,SetTransformer,0.38656420409679415,0.8541666666666667,0.7971459320249643
64,DeepSets,0.3838342770934105,0.8291666666666667,0.6094913621324911
64,GraphSetConv,0.10328644580828647,0.8416666666666667,0.7680175983436852
65,SetTransformer,0.3121073951323827,0.8583333333333334,0.8033580532370854
65,DeepSets,0.3725619489947955,0.8333333333333334,0.6181223145134436
65,GraphSetConv,0.023195084223213296,0.8708333333333333,0.7631435205661211
66,SetTransformer,0.34074330925941465,0.8583333333333334,0.8033580532370854
66,DeepSets,0.34470056792100273,0.8333333333333334,0.6040723389513712
66,GraphSetConv,0.024079787459534905,0.8208333333333333,0.7181648249411405
67,SetTransformer,0.35450625121593476,0.8708333333333333,0.8336174744795435
67,DeepSets,0.4620581862827142,0.8333333333333334,0.6104792653582977
67,GraphSetConv,0.06790743256763866,0.8,0.7429966157031374
68,SetTransformer,0.48421884725491204,0.8583333333333334,0.7745894479084134
68,DeepSets,0.34151282409826916,0.8250000000000001,0.5886340272630595
68,GraphSetConv,0.08336266334711885,0.7791666666666667,0.6839978972845105
69,SetTransformer,0.32573113789161046,0.8583333333333334,0.7809963743153399
69,DeepSets,0.34059927860895794,0.8291666666666667,0.7012061773352096
69,GraphSetConv,0.003308401827234775,0.7875000000000001,0.6758400828766961
70,SetTransformer,0.3189211755990982,0.8500000000000001,0.778812598691631
70,DeepSets,0.35971280336380007,0.8416666666666668,0.7044318383229673
70,GraphSetConv,0.053917001246009025,0.8125,0.6997944084900606
71,SetTransformer,0.2944666857520739,0.8458333333333334,0.7584283995574318
71,DeepSets,0.3312998702128728,0.8416666666666668,0.6989045900336223
71,GraphSetConv,0.056099209018672505,0.8375,0.6737190047803857
72,SetTransformer,0.4950111240148544,0.8375,0.7429918916209238
72,DeepSets,0.34526361227035524,0.8375,0.6814911701202023
72,GraphSetConv,0.0684231868518206,0.8166666666666667,0.7620242257742257
73,SetTransformer,0.3310587222377459,0.8416666666666668,0.7497974471764793
73,DeepSets,0.31813279340664546,0.8375000000000001,0.6854792653582976
73,GraphSetConv,0.2538721845795711,0.8,0.7098994989684644
74,SetTransformer,0.4736278752485911,0.8500000000000001,0.7906307805098127
74,DeepSets,0.340042644739151,0.8416666666666667,0.69411021773925
74,GraphSetConv,0.006389114408132931,0.8708333333333333,0.7994012274275432
75,SetTransformer,0.3049591993292173,0.8541666666666667,0.7971459320249643
75,DeepSets,0.4158286531766256,0.8458333333333334,0.7428445367356658
75,GraphSetConv,0.021314563315051296,0.7999999999999999,0.8043025970780843
76,SetTransformer,0.29651499340931575,0.8500000000000001,0.7961580287991578
76,DeepSets,0.31296771168708803,0.8375000000000001,0.6979166868078157
76,GraphSetConv,0.08097066353075207,0.8041666666666667,0.7062466699966699
77,SetTransformer,0.35273636306325595,0.8333333333333334,0.7203006939297261
77,DeepSets,0.3101448769370715,0.8291666666666668,0.5999760186050508
77,GraphSetConv,0.06858508142953118,0.7833333333333333,0.6797657186444371
78,SetTransformer,0.34161834766467414,0.8500000000000001,0.7748245034535357
78,DeepSets,0.34064190139373146,0.8208333333333334,0.6503133201923523
78,GraphSetConv,0.11674498234642669,0.8291666666666667,0.6944931238352291
79,SetTransformer,0.42028604323665303,0.8791666666666667,0.8409584955274609
79,DeepSets,0.30438049336274464,0.8291666666666667,0.6039641138431461
79,GraphSetConv,0.07133781042260429,0.8125,0.6308198526619578
80,SetTransformer,0.3819368198513985,0.8500000000000001,0.7906307805098127
80,DeepSets,0.3019258096814156,0.8291666666666667,0.5948461484751807
80,GraphSetConv,0.056060385129724936,0.8083333333333333,0.7080975845086552
81,SetTransformer,0.3090205803513527,0.8541666666666667,0.7874435510725833
81,DeepSets,0.2809738263487816,0.8250000000000001,0.671170655061784
81,GraphSetConv,0.047941469315749906,0.7499999999999999,0.6998322169298677
82,SetTransformer,0.26555143694082894,0.8583333333333334,0.8003166086786776
82,DeepSets,0.27972497741381325,0.8166666666666668,0.6432696693987016
82,GraphSetConv,0.0880791889425988,0.7958333333333333,0.7383930255746893
83,SetTransformer,0.33817797899246216,0.8541666666666667,0.7971459320249643
83,DeepSets,0.3234747608502706,0.8416666666666668,0.7497974471764793
83,GraphSetConv,0.15210936272827288,0.8,0.6639695859695859
84,SetTransformer,0.2334673747420311,0.8541666666666667,0.7971459320249643
84,DeepSets,0.2917387972275416,0.8125000000000001,0.6291030027320349
84,GraphSetConv,0.06620450302337606,0.7791666666666667,0.6543884628443452
85,SetTransformer,0.27645480185747145,0.8416666666666668,0.7436935510725833
85,DeepSets,0.4165099938710531,0.8416666666666668,0.7497974471764793
85,GraphSetConv,0.029945819751204302,0.7625,0.74082464428846
86,SetTransformer,0.27427876368165016,0.8500000000000001,0.7906307805098127
86,DeepSets,0.35527711460987726,0.8458333333333334,0.7563125986916308
86,GraphSetConv,0.02481303164580216,0.7875000000000001,0.7716593181486444
87,SetTransformer,0.261164199312528,0.8458333333333334,0.7661935510725832
87,DeepSets,0.29424636214971545,0.8291666666666667,0.6779762106173396
87,GraphSetConv,0.02608349103635798,0.8333333333333334,0.7582130731587253
88,SetTransformer,0.292789426445961,0.8500000000000001,0.7961580287991578
88,DeepSets,0.3186095754305522,0.8500000000000001,0.7603800590090912
88,GraphSetConv,0.010211823193822056,0.8125,0.7570061864894208
89,SetTransformer,0.2645813082655271,0.8500000000000001,0.7982738296649586
89,DeepSets,0.2992094094554583,0.8375,0.7282738296649587
89,GraphSetConv,0.041994122547718386,0.75,0.6938033189272854
90,SetTransformer,0.26142456779877343,0.8375,0.7586904963316253
90,DeepSets,0.2723880745470524,0.825,0.606570532961662
90,GraphSetConv,0.05702898831417163,0.7999999999999999,0.7232923244092775
91,SetTransformer,0.23854457413156827,0.8458333333333334,0.7896428772840063
91,DeepSets,0.3059189677238464,0.8458333333333334,0.7563125986916308
91,GraphSetConv,0.11145600111922249,0.675,0.5976264552263593
92,SetTransformer,0.32826688876375554,0.8458333333333334,0.7896428772840063
92,DeepSets,0.26368246376514437,0.8125,0.6442887869299159
92,GraphSetConv,0.050085793668404224,0.8125,0.7320590455875319
93,SetTransformer,0.2983838519081473,0.8375,0.7488095439506729
93,DeepSets,0.25574893156687417,0.8375,0.7427056478467768
93,GraphSetConv,0.0022635228582657874,0.7916666666666667,0.7038143877965859
94,SetTransformer,0.2605713481704394,0.8458333333333334,0.771417769058898
94,DeepSets,0.23626647839943568,0.8333333333333334,0.7303728440018762
94,GraphSetConv,0.036864137983260055,0.7916666666666666,0.6903592870127733
95,SetTransformer,0.25933885673681895,0.8458333333333334,0.7563125986916308
95,DeepSets,0.2621159409483274,0.8458333333333333,0.7553434289724612
95,GraphSetConv,0.025680401789334912,0.7916666666666666,0.7469741661846925
96,SetTransformer,0.32811298991243043,0.8583333333333334,0.8033580532370854
96,DeepSets,0.2501103167732557,0.8333333333333334,0.7211213987625277
96,GraphSetConv,0.04369401951165249,0.8166666666666668,0.7642528582528583
97,SetTransformer,0.22925779322783152,0.8458333333333334,0.7683093519383841
97,DeepSets,0.22395012627045313,0.8458333333333333,0.7814190178101469
97,GraphSetConv,0.07986074074869975,0.8041666666666667,0.762072478712378
98,SetTransformer,0.29266506992280483,0.8416666666666668,0.7828373217284507
98,DeepSets,0.2896362165609995,0.8624999999999999,0.8145214709125999
98,GraphSetConv,0.06459625547286123,0.7541666666666667,0.6776663280533249
