Model,Best Val AUROC,Best Val AUPRC,Test AUROC,Test AUPRC,Final Train Loss
SetTransformer,1.0,1.0,0.9296482412060302,0.7639931112894596,0.013031844165472303
DeepSets,1.0,1.0,0.8718592964824121,0.8064737691544889,0.01765693831177759
GraphSetConv,1.0,1.0,0.9723618090452262,0.8274904359206685,4.9281918938422926e-05
