Model,Val_AUROC_Mean,Val_AUROC_Std,Val_AUPRC_Mean,Val_AUPRC_Std,Test_AUROC_Mean,Test_AUROC_Std,Test_AUPRC_Mean,Test_AUPRC_Std
SetTransformer,1.0,0.0,1.0000000000000002,0.0,0.9764705882352942,0.022009749333964365,0.9947081588053177,0.005089805372622279
DeepSets,1.0,0.0,1.0000000000000002,0.0,1.0,0.0,1.0,0.0
GraphSetConv,1.0,0.0,1.0000000000000002,0.0,1.0,0.0,1.0,0.0
