Model,Best Val AUROC,Best Val AUPRC,Test AUROC,Test AUPRC,Final Train Loss
SetTransformer,1.0,1.0,0.9400000000000001,0.8833333333333334,0.045663717513283096
DeepSets,1.0,1.0,0.98,0.9633333333333334,0.0008204782207030803
GraphSetConv,1.0,1.0,0.98,0.9633333333333334,0.00012095421940709154
