Model,Val_AUROC_Mean,Val_AUROC_Std,Val_AUPRC_Mean,Val_AUPRC_Std,Test_AUROC_Mean,Test_AUROC_Std,Test_AUPRC_Mean,Test_AUPRC_Std
SetTransformer,0.9402741874398053,0.0015458753633015988,0.6766657003093277,0.009087852447305228,0.8901867222222222,0.005478817607949079,0.5594803100396943,0.014693739789616281
DeepSets,0.9542135838132856,0.002077310804383887,0.740763208452971,0.00394726006899331,0.9482903333333332,0.0011106107401107864,0.7167682686956,0.005899743392289054
GraphSetConv,0.9583483039699958,0.0009700204447482635,0.7591239691665077,0.008218495682882085,0.9465848333333333,0.0024065188769129523,0.7196094999506738,0.012162104671686772
