Model,Best Val AUROC,Best Val AUPRC,Test AUROC,Test AUPRC,Final Train Loss
SetTransformer,0.96875,0.9736111111111111,0.8142857142857143,0.6101654298082869,0.42077237367630005
DeepSets,0.84375,0.8165584415584416,0.8714285714285714,0.750453514739229,0.5008780248463154
GraphSetConv,1.0,1.0,0.9,0.6920918367346939,0.014621906876527646
