Model,Best Val AUROC,Best Val AUPRC,Test AUROC,Test AUPRC,Final Train Loss
SetTransformer,1.0,1.0,0.9696969696969697,0.9940133037694013,4.194395931812601e-08
DeepSets,1.0,1.0,0.9962121212121212,0.9990952303786529,1.042838986325339e-06
GraphSetConv,1.0,1.0,1.0,0.9999999999999998,1.6051973034336697e-05
