Model,Best Val AUROC,Best Val AUPRC,Test AUROC,Test AUPRC,Final Train Loss
SetTransformer,1.0,1.0,0.9500000000000001,0.9166666666666667,9.437380299459619e-08
DeepSets,1.0,1.0,0.98,0.9633333333333334,0.007565139482418696
GraphSetConv,1.0,1.0,0.9400000000000001,0.8599999999999999,5.308468704849171e-05
