Model,Val_AUROC_Mean,Val_AUROC_Std,Val_AUPRC_Mean,Val_AUPRC_Std,Test_AUROC_Mean,Test_AUROC_Std,Test_AUPRC_Mean,Test_AUPRC_Std
SetTransformer,0.9383187134502926,0.047641764210293314,0.905372118017145,0.11461461815907222,0.8805413987457331,0.015092210979540126,0.8445292659927783,0.048720663582546744
DeepSets,0.9478598740440847,0.03182143628579529,0.9421497427953677,0.03796175933644633,0.8933131376707228,0.02296298476225265,0.8632756220599334,0.04548268613311494
GraphSetConv,0.984322986954566,0.022265343415473902,0.9758436905707832,0.036602463365280585,0.9052291645403102,0.039564380780259305,0.8696334797799647,0.062256405413866726
