Model,Val_AUROC_Mean,Val_AUROC_Std,Val_AUPRC_Mean,Val_AUPRC_Std,Test_AUROC_Mean,Test_AUROC_Std,Test_AUPRC_Mean,Test_AUPRC_Std
SetTransformer,0.972830602696473,0.0014000328757787265,0.8246362604224384,0.009343998224997383,0.9539221111111111,0.002272296043353971,0.7471223224901671,0.013982508303049722
DeepSets,0.9818699572010235,0.0009241094928096906,0.8737963427949949,0.007978671790620352,0.9766042222222223,0.0010853806068510503,0.8430091697538342,0.005205719329844663
GraphSetConv,0.9826272383976926,0.0009837996821149399,0.8842586537832627,0.011114986317223347,0.9743901111111113,0.0018142337905886002,0.8459871140513371,0.005415286335382452
