Model,Best Val AUROC,Best Val AUPRC,Test AUROC,Test AUPRC,Final Train Loss
SetTransformer,0.9199029126213593,0.9356731453696367,0.8323442020486355,0.8589044252354051,0.12526474561894538
DeepSets,0.9237741182253902,0.9436120446208522,0.857666744858863,0.8779423032987923,0.14032782352878712
GraphSetConv,0.9070910655032568,0.9280509087063624,0.8242786769880366,0.8558291915041453,0.04889714172350068
