Model,Best Val AUROC,Best Val AUPRC,Test AUROC,Test AUPRC
SetTransformer,0.9888992310345668,0.9221749023057081,0.9794155555555557,0.8733354213624004
DeepSets,0.9920099255797016,0.9425873025072049,0.9896355555555555,0.9214134115790301
GraphSetConv,0.9932165664025702,0.9514065459338921,0.9850911111111111,0.9013266709313624
