Model,Best Val AUROC,Best Val AUPRC,Test AUROC,Test AUPRC,Final Train Loss
SetTransformer,1.0,1.0,0.888888888888889,0.8779761904761905,0.2041194844059646
DeepSets,0.953125,0.9642045454545455,0.8571428571428571,0.8609848484848485,0.6340364459902048
GraphSetConv,1.0,1.0,1.0,1.0,5.5763969157851534e-05
