Model,Val_AUROC_Mean,Val_AUROC_Std,Val_AUPRC_Mean,Val_AUPRC_Std,Test_AUROC_Mean,Test_AUROC_Std,Test_AUPRC_Mean,Test_AUPRC_Std
SetTransformer,0.970073223259153,0.03837221735938876,0.831679740125032,0.21756930734422011,0.9123397180708739,0.12628225851796354,0.716844249158814,0.3390450471642501
DeepSets,0.9987293610911703,0.001061462740576369,0.9732653705421562,0.02015845050393404,0.9729541140043653,0.05056372422118397,0.9272991363531375,0.06935855927342445
GraphSetConv,0.9988513998564251,0.0022972002871500144,0.9842176870748298,0.031564625850340186,0.9929341222708057,0.010556109269273795,0.943613166549213,0.06550340154455483
