Model,Best Val AUROC,Best Val AUPRC,Test AUROC,Test AUPRC
SetTransformer,0.9733941369252825,0.8383608865311558,0.9561372222222222,0.7597849892023907
DeepSets,0.9819518372310764,0.8840210468042095,0.9747366666666668,0.8421537580588314
GraphSetConv,0.9823172309083829,0.8825174543464345,0.973008888888889,0.8392074826659884
