Model,Best Val AUROC,Best Val AUPRC,Test AUROC,Test AUPRC
SetTransformer,0.8073258504363711,0.35993916711212115,0.80157725,0.3506288957500592
DeepSets,0.8136206466296254,0.37638603465290255,0.8123320611111111,0.3688178973255959
GraphSetConv,0.8559813666022622,0.46906297734335994,0.8447584555555556,0.4461638698356004
