Model,Val_AUROC_Mean,Val_AUROC_Std,Val_AUPRC_Mean,Val_AUPRC_Std,Test_AUROC_Mean,Test_AUROC_Std,Test_AUPRC_Mean,Test_AUPRC_Std
SetTransformer,0.865880211763096,0.001986221481662392,0.45486131362600035,0.004661964990044663,0.7924586444444444,0.006077141400427506,0.35436125302629523,0.0069969101098181765
DeepSets,0.8846180980946758,0.0018392391508808817,0.5105341063266626,0.006841386052038323,0.8794891466666666,0.0014047998856547886,0.5079705381506052,0.0019595593134387034
GraphSetConv,0.9097360476941543,0.002455416289784631,0.5906632358858321,0.008189185728009966,0.8762097777777779,0.0028060659260666426,0.5095600332572994,0.007108495723827962
