Model,Best Val AUROC,Best Val AUPRC,Test AUROC,Test AUPRC,Final Train Loss
SetTransformer,0.915509401499324,0.9296536394870613,0.8289662991633435,0.8703121300460364,0.10586750590577268
DeepSets,0.9240199090573922,0.9379524659774627,0.861118930330753,0.8900294765069117,0.17512742349354085
GraphSetConv,0.9123141206832985,0.9278057325122242,0.8101962624130111,0.8559871566824248,0.03863551733332997
