Model,Val_AUROC_Mean,Val_AUROC_Std,Val_AUPRC_Mean,Val_AUPRC_Std,Test_AUROC_Mean,Test_AUROC_Std,Test_AUPRC_Mean,Test_AUPRC_Std
SetTransformer,0.9025132275132275,0.016650912180995535,0.9738550751093419,0.007565208908965979,0.8902126328955597,0.02550359569030656,0.9656497120756183,0.010916526379076833
DeepSets,0.9050925925925926,0.01770214922475833,0.9753943324927578,0.006393461748848022,0.9130550343964977,0.011349207461790106,0.9732602216484049,0.001875077722211376
GraphSetConv,0.9243386243386243,0.01289665581220752,0.9823971005215016,0.0037614172733360617,0.9222326454033771,0.011556137747537,0.9780102494686274,0.0028818313902462247
