Model,Best Val AUROC,Best Val AUPRC,Test AUROC,Test AUPRC,Final Train Loss
SetTransformer,1.0,1.0000000000000002,0.9943181818181819,0.9962772411877827,3.613434683968908e-07
DeepSets,1.0,1.0000000000000002,0.9969696969696971,0.9980859123146357,0.0007191463845478419
GraphSetConv,1.0,1.0000000000000002,1.0,1.0000000000000002,0.012107878294955299
