Model,Best Val AUROC,Best Val AUPRC,Test AUROC,Test AUPRC
SetTransformer,0.9428332846859206,0.6898068323610762,0.8866622222222222,0.5453206206501431
DeepSets,0.957189668246588,0.7478394693189391,0.9490363888888889,0.7153713131180546
GraphSetConv,0.9594250181934173,0.765369211885796,0.9498209722222223,0.7364055420630438
