Model,Val_AUROC_Mean,Val_AUROC_Std,Val_AUPRC_Mean,Val_AUPRC_Std,Test_AUROC_Mean,Test_AUROC_Std,Test_AUPRC_Mean,Test_AUPRC_Std
SetTransformer,0.9308333333333334,0.015500896031448578,0.8111655835994069,0.05929091004427351,0.8309288537549406,0.03701038116300439,0.6996116673290622,0.05714894610165035
DeepSets,0.9191666666666667,0.010736748938937566,0.8355380950748599,0.04685519498695747,0.8618577075098814,0.021113897907330956,0.7470297120550967,0.05189957882465859
GraphSetConv,0.9366666666666668,0.018708286933869698,0.859153240034819,0.07511508654231172,0.7517786561264821,0.029993984617747903,0.5884738175480256,0.0766079362631966
