Model,Val_AUROC_Mean,Val_AUROC_Std,Val_AUPRC_Mean,Val_AUPRC_Std,Test_AUROC_Mean,Test_AUROC_Std,Test_AUPRC_Mean,Test_AUPRC_Std
SetTransformer,0.9737500000000001,0.038810436740650045,0.9727020202020202,0.04264436041682017,0.8785813492063493,0.04211035967146764,0.8086838558267129,0.136639439222411
DeepSets,0.9496924603174604,0.05521353763316803,0.9442478354978355,0.06510550932974543,0.893829365079365,0.04548804867694789,0.8817359228073514,0.07398017769563153
GraphSetConv,0.9966666666666667,0.006666666666666643,0.99484126984127,0.010317460317460326,0.9455753968253969,0.04907815803255024,0.8691305272108844,0.1400244359644059
