Model,Val_AUROC_Mean,Val_AUROC_Std,Val_AUPRC_Mean,Val_AUPRC_Std,Test_AUROC_Mean,Test_AUROC_Std,Test_AUPRC_Mean,Test_AUPRC_Std
SetTransformer,0.9669117647058825,0.03973310613560673,0.9910574400187524,0.011820724738055337,0.931060606060606,0.015590814301623117,0.9808196872193131,0.004656480134043379
DeepSets,0.9705882352941178,0.01506904524405826,0.9932567965979976,0.003574729002618121,0.9569128787878787,0.007099115459845199,0.9880818224006719,0.0029863443559351387
GraphSetConv,0.9529411764705882,0.044931223874859386,0.9732549024485582,0.04098882767256651,0.9401515151515152,0.023665907623725918,0.9784184355967367,0.010223056309146614
