Model,Val_AUROC_Mean,Val_AUROC_Std,Val_AUPRC_Mean,Val_AUPRC_Std,Test_AUROC_Mean,Test_AUROC_Std,Test_AUPRC_Mean,Test_AUPRC_Std
SetTransformer,0.9947916666666666,0.007074324002383776,0.9967660266069652,0.004165968565535519,0.9483537892070915,0.031008208527776734,0.9668087700594394,0.018179175519372516
DeepSets,0.997172619047619,0.002371633549182897,0.9979032459221354,0.0017829286681577648,0.9800896162088447,0.005452324682377984,0.9851563297233994,0.005492043856384263
GraphSetConv,0.9976190476190476,0.0017225947772009373,0.9982736401717934,0.0012252655671553204,0.9519384375608805,0.022807304432753053,0.9650698152528772,0.018293989726154296
