Model,Best Val AUROC,Best Val AUPRC,Test AUROC,Test AUPRC,Final Train Loss
SetTransformer,1.0,1.0000000000000002,0.9705882352941176,0.9936360509115927,7.4505784652956205e-09
DeepSets,1.0,1.0000000000000002,1.0,1.0,1.901369898860139e-06
GraphSetConv,1.0,1.0000000000000002,1.0,1.0,4.485430035856552e-05
