Model,Best Val AUROC,Best Val AUPRC,Test AUROC,Test AUPRC
SetTransformer,0.990702165651214,0.9353286137171638,0.9738,0.8460587003632041
DeepSets,0.9950944694202345,0.9662103610293687,0.9898888888888889,0.9226754993956096
GraphSetConv,0.9935603272738606,0.9546011495392668,0.9870688888888888,0.9194006508129948
