Model,Best Val AUROC,Best Val AUPRC,Test AUROC,Test AUPRC,Final Train Loss
SetTransformer,0.9478539156626506,0.9614186349949878,0.9320085719851938,0.9545269296977918,0.030277314617237518
DeepSets,0.9615963855421686,0.9699232643567601,0.9507841418273913,0.9665485573012506,0.06307272676036746
GraphSetConv,0.952183734939759,0.9591513323584886,0.9050263004091175,0.9279081752998616,0.02683657272288542
