Model,Best Val AUROC,Best Val AUPRC,Test AUROC,Test AUPRC,Final Train Loss
SetTransformer,1.0,1.0,0.9787878787878789,0.988092279166913,9.313225191043273e-10
DeepSets,1.0,1.0000000000000002,0.9617424242424242,0.9750866737265823,3.7217226268315695e-06
GraphSetConv,1.0,1.0000000000000002,0.9863636363636364,0.9912231255109272,0.018614292305642266
