Model,Best Val AUROC,Best Val AUPRC,Test AUROC,Test AUPRC,Final Train Loss
SetTransformer,1.0,1.0,0.921875,0.9499198717948718,0.16898003034293652
DeepSets,0.9682539682539683,0.9662698412698413,0.84375,0.8966408591408591,0.3192190360277891
GraphSetConv,1.0,1.0,0.96875,0.9685019841269842,0.00016084044909803197
