Model,Best Val AUROC,Best Val AUPRC,Test AUROC,Test AUPRC
SetTransformer,0.9407121935956555,0.688254452221186,0.8816136111111111,0.5439126602250991
DeepSets,0.953035846351143,0.7440287806865472,0.9491777777777777,0.7282344885527819
GraphSetConv,0.9572097550447436,0.7516351279466423,0.9442133333333332,0.703320609731988
