Model,Best Val AUROC,Best Val AUPRC,Test AUROC,Test AUPRC,Final Train Loss
SetTransformer,0.7340318008135093,0.5151214675260287,0.7596807822273348,0.26999725062738394,0.15685871745933005
DeepSets,0.8649656929208266,0.5289244895809497,0.8526637429002804,0.4903818061180874,0.06975947658257328
GraphSetConv,0.8521303258145363,0.5372003518922575,0.9201739880652814,0.5538377856205817,0.027509245117029228
