epoch,model,train_loss,val_auroc,val_auprc
1,SetTransformer,0.6977970339357853,0.925595238095238,0.9368479437072879
1,DeepSets,0.7077593207359314,0.9077380952380952,0.9275212149188614
1,GraphSetConv,0.23016122437547892,0.9613095238095238,0.9710755563420317
2,SetTransformer,0.49478190299123526,0.9270833333333333,0.9394656963250403
2,DeepSets,0.6876718327403069,0.9017857142857143,0.9184340300374114
2,GraphSetConv,0.05106994541711174,0.9821428571428571,0.9874543501611173
3,SetTransformer,1.3682017842027108,0.9211309523809523,0.9357932774740501
3,DeepSets,0.5485727190971375,0.9166666666666666,0.9306943413376019
3,GraphSetConv,0.05819941246591043,0.9970238095238095,0.9977839620696767
4,SetTransformer,0.4329785028239712,0.9345238095238095,0.9460789035021575
4,DeepSets,0.29662956297397614,0.9315476190476191,0.9443222060932863
4,GraphSetConv,0.06572015909478068,1.0,1.0000000000000002
5,SetTransformer,0.587478831410408,0.9404761904761905,0.9484857027480373
5,DeepSets,0.3438659906387329,0.9375,0.9467290053391659
5,GraphSetConv,0.04358166517340578,0.9940476190476191,0.9954596990311277
6,SetTransformer,0.33014281233772635,0.9523809523809523,0.9623351249307928
6,DeepSets,0.35329583939164877,0.9553571428571428,0.9673985914849426
6,GraphSetConv,0.06867007910477696,0.9821428571428571,0.984828238844714
7,SetTransformer,0.35618970287032425,0.9583333333333333,0.969155288893814
7,DeepSets,0.3428822201676667,0.9613095238095238,0.9710755563420317
7,GraphSetConv,0.07821234260336496,0.9702380952380952,0.9711170492406673
8,SetTransformer,0.4900464795064181,0.9642857142857142,0.972520407786883
8,DeepSets,0.21479102363809943,0.9583333333333334,0.9688434429297941
8,GraphSetConv,0.038446497317636386,0.9821428571428571,0.984828238844714
9,SetTransformer,0.5471299521159381,0.9642857142857142,0.972520407786883
9,DeepSets,0.2469988043885678,0.9642857142857143,0.9734817213180724
9,GraphSetConv,0.018374385283095762,0.9851190476190477,0.987716894306899
10,SetTransformer,0.2638163866940886,0.9672619047619047,0.9755958046122799
10,DeepSets,0.24361544963903725,0.9761904761904762,0.9831416202844776
10,GraphSetConv,0.027057906187110348,0.9940476190476191,0.9954596990311277
11,SetTransformer,0.20449516526423395,0.9761904761904762,0.9837836557761372
11,DeepSets,0.18798030610196292,0.9761904761904762,0.9831416202844776
11,GraphSetConv,0.009510922918707365,0.9761904761904762,0.9784648601599069
12,SetTransformer,0.2738007652160377,0.9538690476190477,0.9651710987425273
12,DeepSets,0.15073719614883885,0.9732142857142857,0.9812213528362599
12,GraphSetConv,0.023464959238481242,0.9940476190476191,0.9954596990311277
13,SetTransformer,0.14311315573286265,0.9821428571428572,0.987790146361575
13,DeepSets,0.14270307758124545,0.9761904761904762,0.9829173500757356
13,GraphSetConv,0.0009932797074725386,0.9970238095238095,0.9977839620696767
14,SetTransformer,0.25120713328942657,0.9821428571428572,0.9877901463615752
14,DeepSets,0.23642470478080213,0.9821428571428572,0.9870425345784943
14,GraphSetConv,0.12946110805205535,0.9970238095238095,0.9977839620696767
15,SetTransformer,0.1373701565898955,0.9821428571428572,0.987790146361575
15,DeepSets,0.21502112245070748,0.9821428571428571,0.986684502523012
15,GraphSetConv,0.0018396968098386424,0.9940476190476191,0.995765104460757
16,SetTransformer,0.3171637228688269,0.875,0.9199999999999999
16,DeepSets,0.217155426973477,0.9910714285714286,0.993440841422208
16,GraphSetConv,0.007696424760069931,0.9821428571428571,0.984828238844714
17,SetTransformer,0.2621807603427442,0.9821428571428572,0.987790146361575
17,DeepSets,0.28256460881675594,0.9880952380952381,0.9909972323996517
17,GraphSetConv,0.02616603764181491,0.9821428571428572,0.9865744632457614
18,SetTransformer,0.219499048194848,0.9821428571428572,0.987790146361575
18,DeepSets,0.1864362636115402,0.9821428571428572,0.9870425345784943
18,GraphSetConv,0.003309696989163058,0.9821428571428571,0.9874543501611173
19,SetTransformer,0.22151460338500328,0.9851190476190477,0.9894861436010505
19,DeepSets,0.1064278200501576,0.9851190476190477,0.988889419577553
19,GraphSetConv,0.04454272861858044,0.9970238095238095,0.9977839620696765
20,SetTransformer,0.20788725349120796,0.9851190476190477,0.9894861436010507
20,DeepSets,0.10220853518694639,0.9851190476190477,0.988889419577553
20,GraphSetConv,0.07629106603053515,0.9821428571428571,0.9856980366979793
21,SetTransformer,0.21997727965936065,0.9851190476190477,0.9894861436010507
21,DeepSets,0.11971593930502422,0.9910714285714286,0.9930160900085714
21,GraphSetConv,0.008967093383034808,0.9851190476190477,0.987716894306899
22,SetTransformer,0.2988461693748832,0.9880952380952381,0.9913330286001096
22,DeepSets,0.08477246887923684,0.9880952380952381,0.9909972323996514
22,GraphSetConv,0.05575684029099648,0.9910714285714286,0.993440841422208
23,SetTransformer,0.11931270746572409,0.9880952380952381,0.9913330286001094
23,DeepSets,0.1077296143885178,0.9910714285714286,0.9930160900085714
23,GraphSetConv,0.004668411398597527,1.0,1.0000000000000002
24,SetTransformer,0.09001313839689828,0.9851190476190477,0.98842134824482
24,DeepSets,0.07025920719752321,0.9880952380952381,0.9909972323996514
24,GraphSetConv,0.0749532158506554,0.9851190476190477,0.987716894306899
25,SetTransformer,0.251134576397817,0.9375,0.9565217391304348
25,DeepSets,0.07441523877423606,0.9851190476190477,0.98842134824482
25,GraphSetConv,0.00034710931231529685,0.9940476190476191,0.995765104460757
26,SetTransformer,0.09814437154091138,0.9642857142857143,0.9730893674993053
26,DeepSets,0.05056658564899408,0.9851190476190477,0.9884213482448201
26,GraphSetConv,0.0003127896452497225,0.9940476190476191,0.995765104460757
27,SetTransformer,0.08855700265303312,0.9880952380952381,0.9909972323996514
27,DeepSets,0.4133829991915263,0.9836309523809524,0.9870985969220686
27,GraphSetConv,0.0005599022606475046,0.9940476190476191,0.9954596990311277
28,SetTransformer,0.12086949357765775,0.9375,0.9565217391304348
28,DeepSets,0.32386326086088957,0.980654761904762,0.9852517119230098
28,GraphSetConv,0.00820297310474416,0.9970238095238095,0.9977839620696767
29,SetTransformer,0.11275814778491622,0.9880952380952381,0.9909972323996514
29,DeepSets,0.2523884838046797,0.9851190476190477,0.9884213482448201
29,GraphSetConv,0.022212601931641984,0.9940476190476191,0.9954596990311277
30,SetTransformer,0.1389811284695952,0.9880952380952381,0.9909972323996514
30,DeepSets,0.17509776004590094,0.9880952380952381,0.99044020585374
30,GraphSetConv,0.008481460820803477,0.9880952380952381,0.99044020585374
31,SetTransformer,0.0867091452786326,0.9613095238095238,0.9684348741230074
31,DeepSets,0.06588954702965566,0.9821428571428571,0.9856980366979791
31,GraphSetConv,0.0002779679366540222,0.9851190476190477,0.9884213482448203
32,SetTransformer,0.04372501827026554,0.9880952380952381,0.9909972323996514
32,DeepSets,0.056822743339580484,0.9821428571428571,0.9856980366979791
32,GraphSetConv,0.01200694452109019,1.0,1.0
