Model,Best Val AUROC,Best Val AUPRC,Test AUROC,Test AUPRC,Final Train Loss
SetTransformer,0.7309092216947202,0.5028982293630638,0.7607607735725896,0.3224510592133328,0.13851705552659163
DeepSets,0.8583369299381384,0.4552622198864034,0.8750495961910125,0.5656343242433944,0.06153679376390169
GraphSetConv,0.8601711983887211,0.45639434773902393,0.887125468763999,0.4791814635506902,0.021280702935671445
