Model,Best Val AUROC,Best Val AUPRC,Test AUROC,Test AUPRC,Final Train Loss
SetTransformer,0.8855820105820107,0.9722960976666105,0.8549874921826142,0.9500169184895328,0.08261339698757285
DeepSets,0.8822751322751322,0.970891540536061,0.9185428392745466,0.9755157594570916,0.0957579161891772
GraphSetConv,0.9378306878306879,0.986457782489927,0.9440275171982488,0.9828135841771832,0.03852219023174257
