Model,Best Val AUROC,Best Val AUPRC,Test AUROC,Test AUPRC
SetTransformer,0.9876314321752915,0.911989711590666,0.9802911111111111,0.8664097704473178
DeepSets,0.9911350596876295,0.9402532498242466,0.9914266666666667,0.9425222708632017
GraphSetConv,0.9939671627933728,0.9571502297126899,0.9869288888888889,0.9222589274951558
