Model,Best Val AUROC,Best Val AUPRC,Test AUROC,Test AUPRC,Final Train Loss
SetTransformer,0.8600588253410948,0.8880458950047839,0.7878889345787072,0.8021230057027764,0.3066204243155669
DeepSets,0.8565785826480643,0.8819581108626523,0.8090289608177174,0.844352489419367,0.30953669654304705
GraphSetConv,0.8484246512057656,0.8712533113371681,0.780839648318941,0.8115481875831658,0.13602695512135737
