Model,Best Val AUROC,Best Val AUPRC,Test AUROC,Test AUPRC
SetTransformer,0.9399617445052775,0.6911409521841961,0.8925752777777778,0.5710957166148228
DeepSets,0.9514074141840216,0.7400369767723143,0.9487461111111111,0.7153671231488767
GraphSetConv,0.9592085385014378,0.7669426663494215,0.9478056944444445,0.7184690303006389
