Model,Best Val AUROC,Best Val AUPRC,Test AUROC,Test AUPRC,Final Train Loss
SetTransformer,1.0,1.0,0.9209280303030303,0.9788892428581597,0.024716934817956487
DeepSets,0.9963235294117647,0.999147305981216,0.9621212121212122,0.9905892668379854,0.03583043247194458
GraphSetConv,0.9926470588235294,0.998269147231085,0.9308712121212122,0.9677928404877456,0.00022061358484077372
